1232	3621
1233	246
1234	829
1235	427
1236	1880
1237	2537
1238	260
1239	683
1240	594
1241	157
1242	1985
1243	883
1244	6099
1245	1121
1246	6219
1247	347
1248	922
1249	315
1250	348
1251	371
1252	264
1253	334
1254	239
1255	319
1256	309
1257	257
1258	225
1259	326
1260	260
1261	321
1262	287
1263	286
1264	308
1265	502
1266	861
1267	2753
1268	1009
1269	295
1270	1431
1271	372
1272	1171
1273	1017
1274	993
1275	490
1276	1019
1277	737
1278	6043
1279	6095
1280	10324
1281	200
1282	1241
1283	1750
1284	934
1285	855
1286	758
1287	241
1288	668
1289	697
1290	807
1291	770
1292	297
1293	1002
1294	770
1295	664
1296	740
1297	470
1298	1122
1299	732
1300	733
1301	994
1302	654
1303	440
1304	762
1305	732
1306	750
1307	771
1308	783
1309	735
1310	1052
1311	724
1312	749
1313	760
1314	818
1315	1766
1316	3137
1317	297
1318	2631
1319	1287
1320	403
1321	553
1322	1438
1323	670
1324	2290
1325	2369
1326	1794
1327	1695
1328	372
1329	297
1330	652
1331	669
1332	1108
1333	1843
1334	1887
1335	1612
1336	2235
1337	439
1338	276
1339	694
1340	1718
1341	1741
1342	1294
1343	293
1344	6231
1345	2153
1346	766
1347	385
1348	5583
1349	1137
1350	555
1351	5998
1352	662
1353	1733
1354	729
1355	600
1356	444
1357	867
1358	1528
1359	1401
1360	324
1361	324
1362	324
1363	1091
1364	1115
1365	31663
1366	324
1367	2995
1368	687
1369	762
1370	809
1371	1554
1372	12855
1373	229
1374	955
1375	601
1376	1074
1377	286
1378	432
1379	678
1380	274
1381	543
1382	1500
1383	1785
1384	309
1385	3180
1386	226
1387	110875
1388	535
1389	2945
1390	1602
1391	2597
1392	3511
1393	371
1394	682
1395	210
1396	582
1397	158
1398	1508
1399	1614
1400	995
1401	3666
1402	62515
1403	1204
1404	202
1405	4330
1406	4782
1407	1431
1408	4675
1409	577
1410	3754
1411	812
1412	1727
1413	1851
1414	1620
1415	3211
1416	3688
1417	488
1418	3453
1419	501
1420	480
1421	860
1422	816
1423	1130
1424	414
1425	1772
1426	863
1427	418
1428	411
1429	410
1430	1413
1431	21956
1432	756
1433	1164
1434	2403
1435	3311
1436	250
1437	1384
1438	487
1439	11714
1440	386
1441	951
1442	770
1443	4191
1444	688
1445	838
1446	849
1447	7377
1448	725
1449	13689
1450	18364
1451	8013
1452	10850
1453	5340
1454	623
1455	838
1456	151
1457	2186
1458	151
1459	1301
1460	771
1461	1049
1462	1049
1463	426
1464	508
1465	342
1466	4486
1467	2247
1468	317
1469	317
1470	1188
1471	11711
1472	306
1473	1095
1474	1382
1475	11936
1476	1401
1477	367
1478	3694
1479	1059
1480	331
1481	331
1482	323
1483	339
1484	331
1485	331
1486	331
1487	331
1488	331
1489	1802
1490	331
1491	331
1492	1196
1493	630
1494	374
1495	359
1496	378
1497	1024
1498	308
1499	1006
1500	11030
1501	2600
1502	276
1503	1727
1504	314
1505	855
1506	625
1507	1869
1508	531
1509	78
1510	8722
1511	13367
1512	8751
1513	439
1514	8317
1515	425
1516	3778
1517	1347
1518	8752
1519	2007
1520	2424
1521	1212
1522	1063
1523	1962
1524	295
1525	2329
1526	1125
1527	231
1528	797
1529	1189
1530	3737
1531	499
1532	314
1533	1600
1534	1198
1535	534
1536	246
1537	795
1538	487
1539	254
1540	1790
1541	295
1542	598
1543	3603
1544	5598
1545	733
1546	4675
1547	1429
1548	1069
1549	4829
1550	276
1551	4722
1552	4740
1553	4703
1554	4643
1555	196
1556	2405
1557	4745
1558	4715
1559	4758
1560	4686
1561	4705
1562	714
1563	4798
1564	963
1565	361
1566	4695
1567	515
1568	4705
1569	587
1570	8297
1571	1620
1572	4664
1573	747
1574	4642
1575	570
1576	445
1577	331
1578	649
1579	312
1580	615
1581	439
1582	289
1583	312
1584	565
1585	5477
1586	469
1587	169
1588	332
1589	629
1590	431
1591	622
1592	455
1593	467
1594	433
1595	473
1596	709
1597	503
1598	1010
1599	384
1600	686
1601	439
1602	315
1603	449
1604	132
1605	422
1606	371
1607	760
1608	904
1609	299
1610	463
1611	1013
1612	629
1613	271
1614	623
1615	2365
1616	417
1617	1374
1618	592
1619	1487
1620	1951
1621	3487
1622	878
1623	382
1624	512
1625	182
1626	1831
1627	394
1628	1079
1629	422
1630	577
1631	1953
1632	356
1633	182
1634	1203
1635	1109
1636	489
1637	369
1638	4442
1639	477
1640	1242
1641	179
1642	295
1643	640
1644	164
1645	206
1646	394
1647	708
1648	909
1649	389
1650	534
1651	797
1652	5690
1653	830
1654	4591
1655	1473
1656	460
1657	1428
1658	1428
1659	2106
1660	1528
1661	812
1662	552
1663	2234
1664	4354
1665	2160
1666	716
1667	725
1668	1415
1669	903
1670	1048
1671	525
1672	1065
1673	2248
1674	797
1675	8794
1676	1286
1677	1137
1678	1228
1679	3494
1680	323
1681	510
1682	835
1683	1170
1684	503
1685	4559
1686	828
1687	271
1688	826
1689	1447
1690	618
1691	819
1692	1529
1693	671
1694	2578
1695	2146
1696	2285
1697	524
1698	702
1699	17579
1700	5559
1701	1947
1702	1041
1703	788
1704	792
1705	487
1706	1435
1707	526
1708	464
1709	466
1710	621
1711	664
1712	633
1713	492
1714	624
1715	2017
1716	788
1717	17579
1718	600
1719	470
1720	351
1721	2086
1722	1083
1723	1050
1724	497
1725	306
1726	734
1727	329
1728	122
1729	5052
1730	703
1731	5062
1732	278
1733	4365
1734	160
1735	651
1736	329
1737	2086
1738	3148
1739	453
1740	992
1741	3045
1742	1297
1743	4558
1744	5341
1745	5343
1746	2450
1747	553
1748	1486
1749	3037
1750	1700
1751	9117
1752	212
1753	863
1754	5301
1755	2932
1756	1325
1757	897
1758	1667
1759	2327
1760	1618
1761	4080
1762	799
1763	309
1764	2356
1765	904
1766	736
1767	1895
1768	2679
1769	641
1770	552
1771	746
1772	115
1773	67
1774	1104
1775	495
1776	746
1777	1249
1778	579
1779	411
1780	2031
1781	1005
1782	155
1783	4035
1784	882
1785	284
1786	3722
1787	7521
1788	2012
1789	1266
1790	518
1791	8386
1792	1470
1793	1464
1794	1338
1795	825
1796	4891
1797	624
1798	624
1799	1091
1800	3495
1801	3495
1802	1464
1803	1763
1804	657
1805	3657
1806	1407
1807	1186
1808	1546
1809	571
1810	2272
1811	767
1812	1182
1813	709
1814	842
1815	713
1816	529
1817	738
1818	2102
1819	1925
1820	1613
1821	19558
1822	1672
1823	5624
1824	557
1825	539
1826	380
1827	2448
1828	389
1829	1915
1830	1828
1831	819
1832	1835
1833	685
1834	3808
1835	5892
1836	431
1837	3861
1838	1464
1839	1780
1840	1536
1841	2647
1842	2373
1843	705
1844	1857
1845	2567
1846	2311
1847	815
1848	2311
1849	3533
1850	1616
1851	728
1852	2392
1853	2401
1854	159
1855	3415
1856	1732
1857	2066
1858	428
1859	627
1860	3521
1861	1468
1862	1632
1863	730
1864	14092
1865	2597
1866	794
1867	938
1868	616
1869	1895
1870	2515
1871	388
1872	728
1873	1047
1874	1304
1875	1692
1876	4718
1877	1767
1878	134
1879	642
1880	909
1881	5368
1882	2085
1883	2007
1884	2104
1885	834
1886	4481
1887	932
1888	261
1889	3082
1890	928
1891	1091
1892	3641
1893	1427
1894	1006
1895	1181
1896	456
1897	306
1898	6146
1899	2575
1900	1889
1901	566
1902	624
1903	561
1904	9874
1905	1061
1906	1092
1907	5625
1908	10
1909	607
1910	595
1911	1729
1912	911
1913	118
1914	3395
1915	1630
1916	1632
1917	866
1918	2853
1919	1902
1920	1195
1921	785
1922	3315
1923	634
1924	712
1925	501
1926	818
1927	4520
1928	2627
1929	955
1930	661
1931	1340
1932	2455
1933	1934
1934	1604
1935	2411
1936	557
1937	1176
1938	1464
1939	887
1940	538
1941	1271
1942	669
1943	1248
1944	917
1945	9378
1946	3949
1947	32071
1948	358
1949	767
1950	211
1951	533
1952	571
1953	2876
1954	1105
1955	212
1956	672
1957	397
1958	1227
1959	1590
1960	741
1961	211
1962	2760
1963	61161
1964	1339
1965	1632
1966	2158
1967	669
1968	485
1969	1690
1970	527
1971	1636
1972	820
1973	4422
1974	273
1975	273
1976	156
1977	273
1978	211
1979	211
1980	1634
1981	6042
1982	122
1983	3726
1984	621
1985	763
1986	912
1987	678
1988	665
1989	2295
1990	566
1991	6414
1992	195
1993	3287
1994	1690
1995	1661
1996	1680
1997	3612
1998	1326
1999	14790
2000	8802
2001	528
2002	689
2003	864
2004	714
2005	6299
2006	566
2007	387
2008	373
2009	377
2010	566
2011	839
2012	2606
2013	2606
2014	256
2015	1096
2016	2408
2017	4223
2018	19133
2019	689
2020	864
2021	528
2022	1442
2023	3544
2024	1082
2025	1594
2026	1096
2027	697
2028	12270
2029	521
2030	520
2031	6419
2032	362
2033	1349
2034	367
2035	791
2036	792
2037	1000
2038	711
2039	1340
2040	3773
2041	1026
2042	845
2043	4663
2044	651
2045	770
2046	510
2047	196
2048	1858
2049	480
2050	2392
2051	469
2052	775
2053	688
2054	2023
2055	884
2056	557
2057	1119
2058	393
2059	949
2060	535
2061	1357
2062	1680
2063	555
2064	611
2065	1436
2066	2389
2067	942
2068	1614
2069	285
2070	977
2071	817
2072	2158
2073	1010
2074	4446
2075	115
2076	2827
2077	473
2078	271
2079	29092
2080	1017
2081	16067
2082	1014
2083	893
2084	1093
2085	1029
2086	2408
2087	936
2088	382
2089	7169
2090	5017
2091	801
2092	11292
2093	894
2094	967
2095	826
2096	1467
2097	239
2098	18752
2099	18752
2100	18686
2101	1784
2102	2189
2103	2663
2104	514
2105	18686
2106	515
2107	1925
2108	974
2109	2374
2110	1055
2111	970
2112	1339
2113	5532
2114	833
2115	543
2116	172
2117	10841
2118	797
2119	1212
2120	2050
2121	218
2122	834
2123	1770
2124	1638
2125	3043
2126	3311
2127	769
2128	939
2129	463
2130	1207
2131	1828
2132	1827
2133	1828
2134	1828
2135	1827
2136	837
2137	721
2138	12077
2139	3141
2140	937
2141	2239
2142	1664
2143	69623
2144	293
2145	315
2146	5014
2147	311
2148	2294
2149	5269
2150	442
2151	4020
2152	397
2153	4593
2154	1891
2155	788
2156	723
2157	1586
2158	310
2159	384
2160	856
2161	704
2162	732
2163	848
2164	1829
2165	471
2166	1630
2167	17699
2168	853
2169	437
2170	8211
2171	375
2172	390
2173	1135
2174	2408
2175	873
2176	979
2177	979
2178	979
2179	604
2180	2079
2181	725
2182	725
2183	113
2184	1230
2185	647
2186	414
2187	607
2188	530
2189	7251
2190	7286
2191	147
2192	13624
2193	3172
2194	3172
2195	7148
2196	4875
2197	9
2198	157
2199	1457
2200	544
2201	625
2202	1210
2203	952
2204	1629
2205	2597
2206	287
2207	287
2208	417
2209	479
2210	293
2211	1148
2212	2830
2213	1332
2214	858
2215	1192
2216	1476
2217	2772
2218	598
2219	4001
2220	186
2221	176
2222	1174
2223	4352
2224	2301
2225	149
2226	443
2227	2040
2228	2287
2229	1931
2230	1935
2231	1551
2232	535
2233	1935
2234	148
2235	1935
2236	489
2237	1935
2238	1935
2239	1935
2240	4352
2241	780
2242	4352
2243	866
2244	254
2245	421
2246	1217
2247	1206
2248	319
2249	8277
2250	10732
2251	2117
2252	538
2253	3102
2254	627
2255	550
2256	627
2257	1192
2258	1410
2259	173
2260	696
2261	947
2262	728
2263	1308
2264	1806
2265	409
2266	1070
2267	17115
2268	2912
2269	16176
2270	2423
2271	2105
2272	316
2273	2421
2274	407
2275	1319
2276	1225
2277	1355
2278	355
2279	491
2280	1220
2281	1319
2282	3660
2283	510
2284	1894
2285	690
2286	412
2287	620
2288	1931
2289	3110
2290	4740
2291	859
2292	353
2293	909
2294	199
2295	848
2296	391
2297	580
2298	516
2299	539
2300	4410
2301	4454
2302	1099
2303	4135
2304	4461
2305	4461
2306	4328
2307	4423
2308	4460
2309	806
2310	652
2311	491
2312	1121
2313	7311
2314	489
2315	105
2316	1774
2317	3053
2318	4561
2319	4556
2320	1664
2321	4637
2322	412
2323	7297
2324	1786
2325	4608
2326	4628
2327	1448
2328	593
2329	972
2330	1448
2331	616
2332	7486
2333	7486
2334	571
2335	1683
2336	1310
2337	1304
2338	1122
2339	1557
2340	1005
2341	1992
2342	2209
2343	119
2344	1316
2345	1948
2346	1316
2347	626
2348	6463
2349	970
2350	1058
2351	566
2352	773
2353	4185
2354	1527
2355	469
2356	948
2357	762
2358	794
2359	4006
2360	4449
2361	4309
2362	4571
2363	10654
2364	4553
2365	4518
2366	483
2367	4561
2368	4313
2369	970
2370	4571
2371	4519
2372	1604
2373	370
2374	356
2375	4578
2376	4495
2377	3735
2378	676
2379	4528
2380	5892
2381	4570
2382	4517
2383	4539
2384	4296
2385	4598
2386	4546
2387	725
2388	4593
2389	4567
2390	4436
2391	4538
2392	4567
2393	4609
2394	4576
2395	4595
2396	4535
2397	4571
2398	4529
2399	483
2400	4376
2401	483
2402	4534
2403	483
2404	1078
2405	1904
2406	4739
2407	4517
2408	939
2409	2017
2410	4606
2411	4579
2412	4524
2413	4
2414	3600
2415	814
2416	4600
2417	4567
2418	4606
2419	483
2420	4629
2421	4582
2422	4558
2423	4551
2424	2466
2425	5973
2426	4543
2427	4517
2428	4584
2429	968
2430	4312
2431	4567
2432	4666
2433	4638
2434	4544
2435	4547
2436	4545
2437	1236
2438	384
2439	369
2440	1083
2441	1878
2442	774
2443	2448
2444	290
2445	642
2446	375
2447	603
2448	373
2449	648
2450	410
2451	11219
2452	22164
2453	913
2454	642
2455	2967
2456	1721
2457	255
2458	2685
2459	894
2460	316
2461	1209
2462	1745
2463	1051
2464	15533
2465	447
2466	781
2467	564
2468	138
2469	787
2470	810
2471	2651
2472	475
2473	242
2474	1345
2475	1342
2476	1065
2477	587
2478	802
2479	7216
2480	517
2481	688
2482	448
2483	1120
2484	407
2485	757
2486	2092
2487	411
2488	4127
2489	407
2490	407
2491	640
2492	515
2493	691
2494	507
2495	453
2496	8794
2497	837
2498	1859
2499	1859
2500	2696
2501	1042
2502	459
2503	1042
2504	102
2505	981
2506	1214
2507	1699
2508	1682
2509	975
2510	508218
2511	1091
2512	13831
2513	3256
2514	2162
2515	3296
2516	423
2517	160
2518	2538
2519	409
2520	4306
2521	5494
2522	4543
2523	1024
2524	594
2525	653
2526	805
2527	711
2528	862
2529	1471
2530	1481
2531	982
2532	948
2533	653
2534	653
2535	653
2536	862
2537	862
2538	862
2539	1286
2540	711
2541	711
2542	1471
2543	1471
2544	1471
2545	1471
2546	1471
2547	982
2548	982
2549	982
2550	982
2551	1481
2552	238
2553	368
2554	1388
2555	35
2556	958
2557	1287
2558	1301
2559	162
2560	2220
2561	3131
2562	5140
2563	184
2564	675
2565	1229
2566	439
2567	2407
2568	1345
2569	1304
2570	1128
2571	12
2572	80115
2573	2276
2574	3613
2575	763
2576	372
2577	675
2578	1365
2579	2622
2580	2944
2581	1352
2582	1052
2583	1166
2584	923
2585	3752
2586	965
2587	3132
2588	998
2589	3477
2590	1983
2591	3451
2592	3477
2593	373
2594	106
2595	2283
2596	208
2597	1869
2598	325
2599	1239
2600	1054
2601	1108
2602	108
2603	386
2604	441
2605	713
2606	1098
2607	215
2608	3148
2609	3827
2610	2693
2611	3143
2612	811
2613	804
2614	2634
2615	1132
2616	326
2617	335
2618	378
2619	375
2620	346
2621	339
2622	335
2623	1190
2624	466
2625	749
2626	1168
2627	3416
2628	1541
2629	921
2630	3589
2631	3534
2632	3098
2633	450
2634	1219
2635	15736
2636	2999
2637	3385
2638	555
2639	6971
2640	6971
2641	493
2642	831
2643	831
2644	723
2645	59
2646	938
2647	4756
2648	404
2649	4009
2650	335
2651	852
2652	1453
2653	682
2654	1741
2655	499
2656	762
2657	516
2658	679
2659	712
2660	1350
2661	4009
2662	1605
2663	1606
2664	2202
2665	2833
2666	1176
2667	290
2668	1163
2669	2559
2670	1684
2671	2693
2672	3969
2673	1094
2674	1585
2675	1486
2676	1338
2677	1582
2678	8604
2679	8604
2680	844
2681	8604
2682	1901
2683	416
2684	2801
2685	428
2686	512
2687	767
2688	2290
2689	1582
2690	2059
2691	1944
2692	2321
2693	1959
2694	831
2695	2196
2696	988
2697	6776
2698	382
2699	2348
2700	504
2701	2440
2702	5740
2703	811
2704	5325
2705	2317
2706	2348
2707	916
2708	116
2709	15515
2710	2306
2711	419
2712	2467
2713	513
2714	319
2715	3077
2716	2250
2717	271
2718	7477
2719	2621
2720	906
2721	727
2722	1503
2723	448
2724	666
2725	9586
